Age,Experience,Education,JobLevel,Department,JobRole,PerformanceRating,ProjectsCompleted,Certifications,WeeklyHours,OvertimeHours,TeamSize,LeadershipScore,SkillMatchScore,YearsInRole,Promotions,EmploymentType,LocationType,CompanySize,JobSatisfaction,Salary_INR
49.0,28.0,MTech,Mid,Finance,Manager,2.0,37.0,7.0,50.0,9.0,6.0,6.0,50.4,5.0,3.0,Full-Time,Hybrid,MNC,2.0,1911564.85
36.0,14.0,MTech,Senior,IT,Developer,3.0,3.0,1.0,58.0,10.0,10.0,6.0,70.4,5.0,1.0,Full-Time,Remote,Startup,1.0,1182508.72
30.0,8.0,BTech,Mid,Finance,Analyst,3.0,32.0,4.0,56.0,8.0,3.0,7.6,86.2,6.0,0.0,Contract,Hybrid,Startup,2.0,967519.08
39.0,17.0,PhD,Mid,HR,Developer,2.0,4.0,5.0,53.0,13.0,5.0,4.9,92.9,6.0,2.0,Contract,Remote,Startup,4.0,100.0
47.0,24.0,PhD,Senior,Finance,Analyst,4.0,22.0,2.0,47.0,11.0,11.0,1.5,71.7,5.0,3.0,Full-Time,Remote,MNC,1.0,1634140.97
37.0,16.0,BCA,Junior,Sales,Developer,5.0,7.0,3.0,57.0,4.0,7.0,4.4,88.0,3.0,1.0,Contract,Hybrid,MNC,1.0,1311894.13
37.0,16.0,MTech,Mid,Sales,Manager,3.0,27.0,4.0,51.0,10.0,4.0,3.2,97.1,1.0,3.0,Full-Time,Office,MNC,3.0,1334079.75
28.0,7.0,BCA,Senior,IT,Analyst,3.0,7.0,3.0,35.0,10.0,12.0,9.3,75.5,5.0,1.0,Full-Time,Remote,Startup,4.0,912358.85
34.0,13.0,MTech,Mid,IT,Analyst,5.0,10.0,0.0,58.0,5.0,5.0,7.9,78.1,5.0,1.0,Contract,Office,Startup,5.0,1215490.68
50.0,27.0,BTech,Mid,Finance,Developer,5.0,19.0,4.0,51.0,10.0,12.0,1.7,66.2,6.0,3.0,Full-Time,Hybrid,MNC,3.0,1801369.49
45.0,23.0,MTech,Junior,Sales,Developer,3.0,13.0,1.0,49.0,11.0,10.0,1.2,87.4,6.0,2.0,Full-Time,,Startup,4.0,1528313.92
34.0,13.0,BTech,Junior,Finance,Analyst,,21.0,1.0,39.0,9.0,14.0,7.9,71.3,7.0,1.0,Contract,Hybrid,MNC,1.0,1059870.53
30.0,9.0,MTech,Senior,Finance,Developer,2.0,21.0,4.0,37.0,3.0,3.0,8.8,83.4,3.0,1.0,Full-Time,Remote,MNC,5.0,853604.32
32.0,10.0,MTech,Mid,Sales,Developer,2.0,7.0,6.0,45.0,13.0,12.0,9.2,76.5,7.0,2.0,Contract,Office,MNC,3.0,1039552.29
24.0,4.0,BCA,Mid,Sales,Manager,2.0,25.0,7.0,45.0,14.0,10.0,6.4,76.1,6.0,3.0,Contract,,Startup,3.0,724532.47
53.0,32.0,MTech,Senior,Finance,Analyst,4.0,26.0,7.0,35.0,7.0,14.0,3.6,74.9,6.0,2.0,Full-Time,Office,MNC,1.0,2084660.09
54.0,34.0,MTech,Senior,IT,Manager,4.0,30.0,2.0,57.0,12.0,10.0,9.9,90.3,5.0,1.0,Contract,Office,Startup,2.0,2378672.89
23.0,3.0,BTech,Mid,IT,Developer,1.0,23.0,0.0,47.0,5.0,7.0,8.4,67.2,4.0,1.0,Contract,Remote,Startup,4.0,681283.05
33.0,11.0,BTech,Mid,IT,Developer,3.0,31.0,5.0,59.0,11.0,4.0,9.0,86.6,6.0,3.0,Contract,Remote,Startup,2.0,1114985.39
41.0,18.0,BCA,Mid,IT,Manager,,28.0,0.0,50.0,3.0,7.0,5.3,51.9,6.0,1.0,Full-Time,Hybrid,Startup,2.0,1367146.49
32.0,10.0,BCA,Senior,Finance,Developer,5.0,21.0,6.0,39.0,11.0,9.0,1.8,66.0,7.0,3.0,Contract,Remote,MNC,3.0,1032743.73
29.0,8.0,BTech,Senior,Finance,Manager,5.0,8.0,7.0,41.0,12.0,4.0,6.4,89.1,4.0,1.0,Full-Time,Hybrid,MNC,2.0,981939.01
49.0,28.0,BTech,Junior,Sales,Developer,2.0,11.0,,53.0,6.0,14.0,6.1,95.7,1.0,0.0,Full-Time,Office,Startup,2.0,1782699.74
51.0,30.0,BTech,Junior,HR,Analyst,4.0,25.0,5.0,39.0,5.0,5.0,4.2,95.4,7.0,2.0,Full-Time,Hybrid,MNC,1.0,1954643.5
38.0,18.0,BCA,Senior,Sales,Analyst,4.0,37.0,1.0,44.0,10.0,11.0,2.4,80.1,2.0,0.0,Contract,Office,MNC,2.0,1341467.47
28.0,5.0,MTech,Mid,IT,Manager,5.0,3.0,1.0,48.0,2.0,2.0,3.9,90.6,3.0,1.0,Full-Time,Remote,MNC,2.0,711660.62
53.0,31.0,PhD,Senior,HR,Manager,4.0,34.0,4.0,52.0,11.0,8.0,4.5,60.6,6.0,2.0,Contract,Office,MNC,2.0,2075254.81
35.0,12.0,BCA,Mid,IT,Manager,5.0,27.0,2.0,59.0,14.0,11.0,4.2,94.8,7.0,1.0,Contract,Office,MNC,2.0,1254850.45
28.0,6.0,PhD,Mid,Finance,Manager,5.0,9.0,5.0,39.0,8.0,6.0,1.2,68.3,1.0,0.0,Contract,Remote,Startup,3.0,838457.28
49.0,28.0,BCA,Junior,Sales,Manager,2.0,14.0,2.0,38.0,12.0,5.0,1.2,86.7,1.0,3.0,Full-Time,Hybrid,Startup,3.0,1749174.09
54.0,33.0,BCA,Senior,HR,Developer,3.0,17.0,6.0,45.0,7.0,5.0,9.9,80.7,2.0,1.0,Contract,Office,MNC,3.0,2257481.61
33.0,13.0,PhD,Senior,Finance,Manager,2.0,17.0,1.0,47.0,12.0,11.0,7.0,81.7,1.0,1.0,Full-Time,Office,MNC,2.0,1168707.15
35.0,14.0,MTech,Senior,IT,Developer,3.0,12.0,5.0,35.0,7.0,3.0,6.4,67.5,1.0,0.0,Contract,,MNC,2.0,1251959.64
52.0,30.0,PhD,Mid,Sales,Developer,2.0,14.0,1.0,49.0,0.0,11.0,4.9,70.6,7.0,2.0,Contract,Hybrid,MNC,1.0,1943073.63
34.0,13.0,MTech,Senior,IT,Analyst,5.0,27.0,3.0,39.0,9.0,14.0,9.2,98.7,3.0,3.0,Full-Time,Hybrid,MNC,4.0,1339241.14
28.0,5.0,MTech,Junior,HR,Manager,5.0,22.0,4.0,40.0,9.0,4.0,7.9,92.6,6.0,0.0,Contract,Office,Startup,5.0,875067.26
25.0,3.0,PhD,Mid,HR,Developer,4.0,14.0,1.0,49.0,8.0,9.0,5.5,78.2,7.0,1.0,Full-Time,Hybrid,MNC,1.0,748213.12
40.0,17.0,PhD,Senior,Finance,Manager,3.0,34.0,3.0,35.0,10.0,6.0,6.9,56.9,6.0,0.0,Full-Time,Remote,MNC,4.0,1468781.48
31.0,8.0,MTech,Senior,HR,Analyst,1.0,28.0,4.0,42.0,6.0,14.0,3.9,80.1,1.0,0.0,Full-Time,Remote,Startup,5.0,746328.89
34.0,12.0,BCA,Junior,HR,Manager,1.0,5.0,5.0,42.0,10.0,7.0,2.3,63.1,7.0,1.0,Contract,Hybrid,MNC,5.0,1020642.04
52.0,32.0,BTech,Senior,HR,Developer,4.0,24.0,6.0,37.0,14.0,5.0,4.2,82.4,5.0,1.0,Full-Time,Hybrid,MNC,1.0,2016081.73
33.0,10.0,PhD,Senior,HR,Developer,2.0,32.0,5.0,58.0,1.0,3.0,2.4,97.5,6.0,3.0,Contract,Hybrid,Startup,3.0,837121.19
53.0,32.0,BTech,Senior,HR,Developer,1.0,36.0,1.0,58.0,9.0,13.0,2.1,53.7,3.0,2.0,Contract,Office,Startup,5.0,2000184.11
49.0,29.0,PhD,Junior,HR,Analyst,4.0,16.0,5.0,38.0,8.0,3.0,3.8,58.6,5.0,1.0,Contract,Hybrid,Startup,5.0,1990099.81
46.0,23.0,BCA,Mid,Finance,Analyst,1.0,5.0,0.0,53.0,9.0,13.0,9.3,61.4,3.0,1.0,Contract,Office,MNC,3.0,1692735.97
32.0,12.0,BTech,Junior,HR,Manager,1.0,27.0,6.0,39.0,13.0,12.0,2.3,52.4,5.0,1.0,Contract,Office,MNC,1.0,1002608.47
22.0,2.0,PhD,Junior,Finance,Developer,2.0,15.0,4.0,48.0,7.0,5.0,1.4,51.2,3.0,0.0,Contract,Hybrid,Startup,5.0,503569.59
33.0,10.0,BTech,Junior,IT,Manager,3.0,20.0,,46.0,1.0,6.0,6.4,54.3,4.0,1.0,Contract,Remote,Startup,3.0,1031667.79
34.0,14.0,MTech,Junior,Sales,Developer,4.0,31.0,1.0,36.0,10.0,7.0,5.6,54.9,1.0,1.0,Full-Time,Remote,Startup,1.0,1188398.63
22.0,0.0,BCA,Mid,Sales,Analyst,2.0,37.0,3.0,46.0,1.0,8.0,4.6,71.7,4.0,0.0,Contract,Remote,Startup,4.0,474506.4
22.0,2.0,BCA,Junior,Sales,Developer,3.0,7.0,4.0,52.0,12.0,5.0,5.0,99.6,3.0,0.0,Full-Time,Hybrid,MNC,5.0,584732.89
37.0,16.0,MTech,Mid,HR,Manager,3.0,11.0,3.0,55.0,8.0,6.0,6.8,91.8,1.0,1.0,Contract,Remote,Startup,1.0,1362695.07
38.0,15.0,PhD,Mid,HR,Manager,2.0,32.0,0.0,51.0,7.0,9.0,2.3,93.4,4.0,0.0,Contract,Hybrid,MNC,5.0,1223264.11
47.0,24.0,PhD,Mid,Sales,Developer,2.0,4.0,0.0,49.0,10.0,14.0,3.8,77.4,4.0,1.0,Contract,Hybrid,Startup,2.0,1608116.51
37.0,16.0,MTech,Mid,Finance,Manager,1.0,6.0,2.0,38.0,10.0,4.0,2.5,77.5,2.0,3.0,Contract,Office,MNC,4.0,1189607.23
43.0,22.0,MTech,Senior,HR,Manager,5.0,25.0,1.0,40.0,1.0,3.0,7.1,50.4,5.0,3.0,Contract,Remote,Startup,1.0,1712070.73
52.0,31.0,BCA,Mid,Sales,Developer,2.0,13.0,4.0,38.0,13.0,8.0,8.0,64.9,2.0,2.0,Full-Time,Hybrid,MNC,2.0,2084844.98
27.0,5.0,BCA,Mid,Finance,Manager,3.0,14.0,,39.0,0.0,9.0,3.1,78.7,3.0,2.0,Contract,Hybrid,Startup,1.0,764272.28
23.0,1.0,BTech,Mid,Sales,Developer,2.0,4.0,2.0,43.0,6.0,5.0,1.6,71.6,2.0,3.0,Contract,Office,Startup,1.0,403411.94
51.0,28.0,PhD,Junior,Finance,Analyst,2.0,11.0,3.0,39.0,0.0,12.0,7.3,57.6,6.0,2.0,Full-Time,Office,Startup,5.0,1889123.99
30.0,7.0,BTech,Senior,Sales,Developer,1.0,15.0,0.0,41.0,12.0,5.0,3.4,69.6,6.0,0.0,Full-Time,Remote,MNC,5.0,691281.42
23.0,3.0,BCA,Senior,Sales,Developer,5.0,38.0,,51.0,3.0,13.0,6.7,90.3,4.0,1.0,Contract,Office,MNC,4.0,658097.38
51.0,28.0,BCA,Senior,HR,Analyst,2.0,14.0,5.0,57.0,1.0,13.0,6.2,75.1,6.0,1.0,Full-Time,Remote,Startup,3.0,1850621.8
53.0,32.0,PhD,Mid,Finance,Manager,5.0,7.0,3.0,35.0,8.0,6.0,1.5,63.2,4.0,2.0,Full-Time,Hybrid,Startup,3.0,2119235.48
36.0,16.0,BCA,Junior,Sales,Analyst,1.0,17.0,,36.0,7.0,7.0,9.8,90.0,6.0,2.0,Full-Time,Hybrid,MNC,1.0,1320275.85
46.0,24.0,BCA,Junior,IT,Developer,1.0,18.0,6.0,35.0,13.0,10.0,4.2,50.8,4.0,2.0,Full-Time,Hybrid,MNC,5.0,1557631.81
47.0,27.0,PhD,Senior,Sales,Developer,2.0,38.0,2.0,58.0,11.0,12.0,8.4,71.9,7.0,1.0,Contract,Remote,Startup,4.0,1825796.25
45.0,24.0,BCA,Junior,Finance,Analyst,2.0,24.0,6.0,44.0,0.0,14.0,4.8,81.9,5.0,1.0,Full-Time,Office,Startup,1.0,1657892.41
31.0,9.0,BTech,Mid,Sales,Developer,4.0,13.0,4.0,44.0,14.0,8.0,5.5,77.5,1.0,1.0,Contract,Hybrid,MNC,5.0,902991.22
36.0,15.0,PhD,Senior,Sales,Developer,4.0,32.0,4.0,57.0,7.0,5.0,6.1,66.8,7.0,2.0,Contract,Office,Startup,2.0,1294122.52
46.0,26.0,PhD,Mid,Sales,Manager,1.0,3.0,1.0,50.0,11.0,10.0,7.0,89.3,3.0,2.0,Full-Time,Hybrid,Startup,4.0,1807821.49
23.0,0.0,MTech,Mid,HR,Developer,1.0,36.0,3.0,45.0,0.0,11.0,7.6,69.3,1.0,0.0,Full-Time,Office,Startup,5.0,488219.39
54.0,31.0,PhD,Mid,HR,Analyst,1.0,19.0,,48.0,5.0,13.0,7.0,50.1,3.0,1.0,Contract,Remote,Startup,4.0,2052657.34
38.0,18.0,PhD,Mid,IT,Developer,,38.0,7.0,47.0,14.0,10.0,6.7,54.0,7.0,2.0,Contract,Office,Startup,5.0,1316288.9
25.0,3.0,MTech,Senior,Finance,Analyst,4.0,5.0,5.0,46.0,7.0,13.0,4.4,96.8,4.0,1.0,Contract,Hybrid,Startup,1.0,624422.94
43.0,23.0,PhD,Junior,Finance,Developer,1.0,23.0,6.0,46.0,11.0,11.0,8.7,59.5,5.0,2.0,Contract,Hybrid,Startup,1.0,1618861.88
32.0,9.0,MTech,Junior,HR,Manager,3.0,2.0,0.0,54.0,10.0,13.0,6.3,65.1,6.0,0.0,Full-Time,Remote,MNC,1.0,1003453.15
40.0,17.0,BCA,Junior,Finance,Analyst,2.0,22.0,7.0,42.0,10.0,14.0,4.9,52.7,1.0,0.0,Contract,Remote,MNC,4.0,1317626.16
44.0,21.0,PhD,Mid,HR,Developer,3.0,11.0,4.0,58.0,1.0,9.0,7.0,57.8,2.0,0.0,Contract,Office,MNC,5.0,1511589.28
54.0,34.0,BTech,Junior,HR,Analyst,5.0,15.0,5.0,54.0,1.0,3.0,3.4,58.7,1.0,3.0,Contract,Remote,Startup,5.0,2186653.81
25.0,5.0,BTech,Junior,Finance,Developer,4.0,39.0,3.0,47.0,14.0,10.0,1.3,60.3,1.0,2.0,Contract,Office,Startup,5.0,695426.89
38.0,16.0,MTech,Mid,HR,Manager,1.0,8.0,,45.0,5.0,12.0,7.0,70.2,5.0,3.0,Full-Time,Remote,Startup,4.0,1305734.61
39.0,17.0,MTech,Mid,Finance,Analyst,4.0,21.0,1.0,41.0,0.0,4.0,1.0,81.5,7.0,1.0,Full-Time,,MNC,2.0,1195273.08
38.0,17.0,BCA,Junior,Sales,Manager,3.0,39.0,0.0,56.0,0.0,8.0,5.1,99.0,2.0,0.0,Full-Time,Hybrid,MNC,2.0,1472112.31
29.0,7.0,PhD,Senior,HR,Analyst,4.0,14.0,3.0,42.0,10.0,13.0,6.5,94.6,4.0,0.0,Full-Time,Remote,Startup,5.0,927470.91
43.0,21.0,BTech,Mid,IT,Manager,5.0,12.0,5.0,54.0,14.0,12.0,3.8,92.4,5.0,0.0,Contract,Hybrid,Startup,1.0,1602919.31
37.0,17.0,BTech,Senior,Finance,Analyst,3.0,4.0,1.0,35.0,13.0,5.0,2.7,66.1,5.0,3.0,Contract,Remote,MNC,1.0,1283425.22
30.0,7.0,PhD,Mid,HR,Analyst,1.0,2.0,,52.0,9.0,5.0,8.1,63.7,6.0,2.0,Contract,Office,Startup,5.0,872909.46
27.0,6.0,MTech,Senior,HR,Developer,3.0,4.0,7.0,41.0,6.0,10.0,6.7,55.2,6.0,0.0,Contract,Remote,MNC,5.0,848069.61
48.0,28.0,MTech,Senior,Sales,Manager,2.0,28.0,5.0,46.0,11.0,10.0,4.0,80.3,7.0,3.0,Full-Time,Hybrid,Startup,4.0,1795195.15
49.0,29.0,BCA,Senior,Finance,Manager,4.0,15.0,3.0,54.0,2.0,12.0,7.9,53.0,1.0,0.0,Full-Time,Remote,MNC,3.0,2024651.73
33.0,12.0,BCA,Mid,Sales,Developer,4.0,26.0,7.0,46.0,2.0,12.0,5.8,72.4,7.0,0.0,Contract,Remote,MNC,5.0,1182509.14
40.0,19.0,MTech,Senior,Sales,Manager,5.0,35.0,0.0,49.0,6.0,11.0,6.0,62.4,3.0,1.0,Full-Time,Office,MNC,2.0,1593147.53
23.0,1.0,MTech,Senior,Finance,Developer,4.0,3.0,3.0,39.0,9.0,8.0,7.3,59.3,6.0,2.0,Full-Time,Office,Startup,3.0,578931.93
45.0,23.0,PhD,Senior,IT,Developer,4.0,28.0,1.0,54.0,0.0,7.0,2.0,57.0,3.0,1.0,Contract,Hybrid,MNC,5.0,1548277.2
45.0,25.0,BCA,Senior,Sales,Analyst,3.0,12.0,7.0,51.0,12.0,8.0,5.1,97.6,6.0,0.0,Contract,Hybrid,Startup,1.0,1730477.06
38.0,18.0,BTech,Senior,Finance,Manager,5.0,37.0,7.0,40.0,4.0,9.0,7.9,64.1,3.0,2.0,Full-Time,Hybrid,MNC,5.0,1564835.12
53.0,31.0,BCA,Mid,Sales,Manager,2.0,27.0,1.0,44.0,7.0,9.0,5.8,58.0,2.0,2.0,Full-Time,Remote,Startup,1.0,2079381.52
29.0,8.0,BCA,Mid,Finance,Analyst,1.0,27.0,,40.0,12.0,4.0,5.5,73.3,1.0,2.0,Contract,Office,Startup,3.0,873057.75
22.0,0.0,MTech,Senior,Finance,Developer,3.0,23.0,0.0,42.0,10.0,3.0,6.3,55.5,4.0,3.0,Contract,Hybrid,Startup,2.0,455222.01
45.0,23.0,PhD,Mid,Finance,Analyst,2.0,29.0,0.0,55.0,10.0,4.0,1.9,93.9,5.0,3.0,Full-Time,Office,MNC,1.0,1579898.52
22.0,0.0,BCA,Senior,HR,Manager,1.0,27.0,7.0,57.0,7.0,11.0,5.7,76.7,5.0,0.0,Full-Time,Office,Startup,3.0,438238.26
46.0,23.0,BTech,Senior,Finance,Manager,3.0,32.0,7.0,53.0,7.0,2.0,9.3,73.3,6.0,1.0,Contract,Office,MNC,4.0,1750146.1
49.0,27.0,BCA,Junior,IT,Manager,1.0,35.0,0.0,40.0,14.0,7.0,9.9,93.4,3.0,1.0,Contract,Remote,MNC,3.0,1945038.52
37.0,17.0,PhD,Junior,IT,Developer,5.0,19.0,3.0,41.0,8.0,14.0,3.9,94.9,4.0,2.0,Full-Time,Hybrid,MNC,3.0,1322716.7
49.0,26.0,PhD,Mid,IT,Manager,3.0,25.0,2.0,44.0,0.0,11.0,2.3,76.0,1.0,0.0,Full-Time,Remote,Startup,2.0,1771032.84
25.0,3.0,MTech,Senior,Sales,Analyst,1.0,28.0,4.0,39.0,4.0,10.0,8.6,62.3,6.0,1.0,Contract,Remote,MNC,2.0,620772.5
37.0,15.0,BTech,Mid,Sales,Developer,2.0,30.0,2.0,51.0,2.0,8.0,9.3,81.2,1.0,0.0,Full-Time,Hybrid,MNC,4.0,1313091.14
45.0,24.0,BCA,Junior,Sales,Manager,1.0,39.0,7.0,47.0,12.0,4.0,4.6,78.3,1.0,2.0,Contract,Hybrid,Startup,1.0,1656776.97
45.0,23.0,PhD,Mid,IT,Manager,4.0,39.0,,50.0,9.0,6.0,6.8,58.1,2.0,0.0,Contract,Hybrid,MNC,3.0,1756259.97
53.0,31.0,MTech,Junior,Finance,Developer,3.0,34.0,5.0,200.0,8.0,3.0,6.0,97.6,6.0,0.0,Contract,,Startup,5.0,2017375.27
30.0,9.0,PhD,Senior,Finance,Manager,,35.0,1.0,57.0,3.0,2.0,6.9,61.3,7.0,1.0,Contract,Remote,MNC,3.0,1067264.57
53.0,31.0,PhD,Junior,IT,Analyst,5.0,10.0,0.0,55.0,7.0,3.0,2.7,82.8,3.0,0.0,Contract,Hybrid,Startup,3.0,2055487.65
39.0,19.0,BCA,Junior,Finance,Developer,4.0,9.0,4.0,43.0,8.0,12.0,7.0,58.6,1.0,3.0,Full-Time,Remote,MNC,3.0,1542418.15
45.0,25.0,MTech,Junior,Finance,Manager,3.0,17.0,,40.0,14.0,10.0,9.6,94.0,2.0,1.0,Contract,Remote,Startup,1.0,1878708.0
26.0,6.0,BTech,Senior,Finance,Manager,3.0,21.0,5.0,42.0,9.0,6.0,1.5,97.9,2.0,0.0,Contract,Hybrid,Startup,1.0,747142.75
34.0,14.0,MTech,Mid,Finance,Developer,5.0,13.0,5.0,58.0,0.0,9.0,4.7,94.8,2.0,0.0,Full-Time,Office,MNC,4.0,1251182.11
51.0,29.0,PhD,Junior,Sales,Analyst,2.0,27.0,0.0,40.0,5.0,4.0,9.8,80.1,4.0,3.0,Contract,Hybrid,MNC,4.0,1932044.65
32.0,12.0,BTech,Senior,IT,Developer,3.0,38.0,1.0,35.0,14.0,2.0,7.8,90.0,6.0,1.0,Contract,Hybrid,Startup,5.0,1138790.79
45.0,22.0,BCA,Junior,Sales,Manager,4.0,4.0,5.0,57.0,3.0,8.0,4.9,95.1,4.0,1.0,Contract,Office,MNC,5.0,1615351.77
29.0,9.0,MTech,Senior,IT,Analyst,5.0,32.0,6.0,44.0,2.0,12.0,9.4,53.3,7.0,1.0,Contract,Hybrid,Startup,5.0,1088612.22
47.0,24.0,MTech,Senior,Finance,Manager,4.0,6.0,7.0,50.0,14.0,7.0,9.0,72.2,7.0,0.0,Full-Time,Office,Startup,5.0,1763544.22
46.0,25.0,MTech,Mid,HR,Manager,4.0,4.0,4.0,42.0,8.0,5.0,3.5,55.4,7.0,0.0,Full-Time,Remote,Startup,2.0,1755827.46
26.0,4.0,BTech,Mid,IT,Developer,1.0,20.0,3.0,55.0,1.0,13.0,8.4,91.9,3.0,0.0,Full-Time,Remote,MNC,2.0,645057.41
34.0,13.0,BTech,Junior,IT,Developer,2.0,21.0,4.0,58.0,8.0,12.0,5.6,51.7,1.0,2.0,Full-Time,Hybrid,MNC,1.0,1109208.81
44.0,24.0,BCA,Senior,HR,Analyst,1.0,7.0,,53.0,9.0,9.0,5.2,57.1,6.0,3.0,Full-Time,Remote,MNC,3.0,1674470.93
37.0,15.0,PhD,Senior,IT,Developer,4.0,24.0,5.0,42.0,8.0,2.0,6.7,84.1,3.0,3.0,Full-Time,Hybrid,Startup,4.0,1337497.13
46.0,23.0,MTech,Mid,Finance,Manager,2.0,7.0,6.0,48.0,10.0,14.0,5.7,74.9,5.0,3.0,Full-Time,Remote,MNC,5.0,1634101.49
47.0,24.0,BCA,Junior,Finance,Developer,1.0,34.0,,49.0,6.0,2.0,4.6,83.0,4.0,1.0,Contract,Office,Startup,2.0,1678229.38
32.0,10.0,MTech,Mid,Sales,Manager,5.0,33.0,1.0,41.0,1.0,9.0,9.9,72.9,3.0,3.0,Full-Time,Remote,MNC,5.0,1180424.42
32.0,11.0,BTech,Mid,IT,Developer,,21.0,6.0,36.0,11.0,2.0,2.2,88.6,4.0,1.0,Contract,Office,MNC,3.0,921127.47
32.0,10.0,BCA,Junior,IT,Developer,5.0,17.0,5.0,58.0,11.0,13.0,3.5,85.7,4.0,3.0,Full-Time,Office,MNC,3.0,1056678.36
36.0,16.0,MTech,Junior,Finance,Analyst,2.0,8.0,,56.0,6.0,10.0,8.9,93.3,7.0,0.0,Contract,Hybrid,MNC,5.0,1324895.5
52.0,29.0,BTech,Junior,HR,Manager,5.0,27.0,2.0,54.0,7.0,3.0,2.0,60.4,6.0,3.0,Contract,Remote,MNC,5.0,1954646.93
51.0,30.0,PhD,Junior,Sales,Manager,4.0,16.0,1.0,42.0,11.0,4.0,6.9,58.9,5.0,1.0,Contract,Hybrid,MNC,2.0,2123543.82
24.0,1.0,BCA,Junior,Sales,Developer,1.0,23.0,2.0,51.0,9.0,3.0,3.0,93.5,3.0,1.0,Contract,Hybrid,MNC,2.0,424918.86
53.0,31.0,PhD,Senior,HR,Analyst,5.0,7.0,,46.0,12.0,10.0,2.3,89.1,2.0,0.0,Contract,Office,Startup,4.0,2039826.36
29.0,7.0,BCA,Mid,Finance,Manager,2.0,37.0,1.0,47.0,1.0,13.0,8.6,67.4,1.0,0.0,Full-Time,Office,MNC,1.0,927041.58
29.0,7.0,PhD,Senior,Sales,Manager,5.0,19.0,4.0,57.0,9.0,14.0,4.2,90.3,7.0,0.0,Full-Time,Remote,Startup,2.0,936022.89
25.0,4.0,PhD,Junior,IT,Developer,1.0,19.0,5.0,55.0,7.0,14.0,1.6,53.0,6.0,2.0,Full-Time,Office,MNC,2.0,612782.52
41.0,21.0,BCA,Senior,IT,Developer,5.0,26.0,4.0,55.0,14.0,3.0,5.4,62.9,5.0,0.0,Contract,Hybrid,MNC,1.0,1542731.1
23.0,3.0,BTech,Junior,IT,Developer,4.0,33.0,5.0,37.0,6.0,12.0,2.8,53.5,7.0,3.0,Contract,Hybrid,MNC,2.0,564619.84
27.0,7.0,MTech,Mid,IT,Analyst,3.0,16.0,2.0,42.0,3.0,2.0,2.8,95.8,3.0,2.0,Full-Time,Hybrid,Startup,3.0,796258.09
27.0,7.0,MTech,Junior,HR,Manager,3.0,21.0,3.0,49.0,8.0,8.0,2.4,86.7,3.0,1.0,Contract,Office,Startup,5.0,865240.92
37.0,15.0,MTech,Senior,Sales,Manager,1.0,16.0,6.0,40.0,1.0,6.0,7.6,58.2,2.0,0.0,Contract,Hybrid,MNC,4.0,1294833.32
43.0,23.0,BCA,Mid,IT,Manager,3.0,6.0,3.0,55.0,9.0,6.0,1.7,79.1,1.0,0.0,Full-Time,Hybrid,MNC,3.0,1627440.14
26.0,6.0,MTech,Senior,Sales,Developer,3.0,34.0,6.0,47.0,9.0,14.0,4.0,80.4,6.0,2.0,Full-Time,Hybrid,Startup,5.0,701039.95
35.0,15.0,PhD,Senior,Finance,Manager,3.0,33.0,1.0,38.0,3.0,8.0,6.2,78.2,7.0,3.0,Full-Time,Office,MNC,5.0,1311741.02
45.0,22.0,BCA,Mid,Finance,Manager,4.0,36.0,6.0,53.0,6.0,14.0,6.7,59.1,1.0,0.0,Full-Time,Office,MNC,4.0,1662759.57
30.0,10.0,PhD,Junior,Sales,Manager,5.0,36.0,2.0,54.0,1.0,4.0,2.6,59.1,4.0,2.0,Full-Time,Office,MNC,1.0,981160.39
30.0,10.0,BCA,Senior,Finance,Analyst,1.0,18.0,1.0,40.0,14.0,12.0,7.1,58.3,4.0,0.0,Full-Time,Hybrid,MNC,3.0,986404.46
39.0,16.0,MTech,Mid,Finance,Manager,5.0,31.0,2.0,50.0,7.0,7.0,4.3,65.9,3.0,3.0,Full-Time,Remote,Startup,3.0,1336671.29
22.0,2.0,BCA,Mid,Finance,Developer,4.0,14.0,7.0,50.0,1.0,11.0,5.6,61.6,2.0,3.0,Contract,Office,Startup,1.0,660476.45
45.0,22.0,PhD,Junior,Sales,Developer,5.0,38.0,5.0,47.0,11.0,11.0,2.6,76.3,3.0,3.0,Contract,Hybrid,MNC,2.0,1619274.1
48.0,28.0,BTech,Mid,Finance,Analyst,4.0,32.0,6.0,55.0,1.0,7.0,4.8,92.4,1.0,2.0,Contract,Hybrid,MNC,2.0,1862834.01
51.0,30.0,BCA,Junior,Sales,Developer,3.0,12.0,,55.0,9.0,12.0,1.5,56.8,5.0,2.0,Full-Time,Hybrid,Startup,4.0,1954405.23
45.0,22.0,BTech,Mid,IT,Developer,2.0,9.0,1.0,35.0,3.0,6.0,7.7,61.1,1.0,2.0,Contract,Office,MNC,5.0,1523524.62
53.0,32.0,BTech,Senior,HR,Manager,2.0,24.0,5.0,49.0,5.0,10.0,2.7,78.9,7.0,0.0,Contract,Office,Startup,1.0,2083917.55
52.0,29.0,PhD,Junior,Sales,Analyst,4.0,10.0,0.0,57.0,3.0,9.0,1.4,76.6,6.0,3.0,Contract,Remote,Startup,2.0,1854920.09
54.0,31.0,MTech,Mid,IT,Analyst,1.0,8.0,4.0,57.0,11.0,11.0,3.5,53.4,2.0,3.0,Contract,Remote,MNC,5.0,1959291.39
